Store,Date,Weekly_Sales,Holiday_Flag,Temperature,Fuel_Price,CPI,Unemployment,Year,Month,Week,IsHoliday
42,2013-03-17,20348.9,0,68.67,3.81,211.56,9.01,2013,3,11,Regular
39,2012-12-30,21539.81,0,54.22,3.54,218,7.9,2012,12,52,Regular
26,2011-01-02,18685.75,0,31.98,2.52,215.12,9.42,2011,1,52,Regular
49,2012-01-29,27368.69,0,62.27,2.71,215.26,8.01,2012,1,4,Regular
38,2012-11-11,7569.17,0,69.94,4.08,215.08,5.74,2012,11,45,Regular
23,2011-05-15,25600.28,0,47.34,3.28,214.63,5.09,2011,5,19,Regular
22,2010-04-11,23955.77,0,83.59,2.59,216.4,8.63,2010,4,14,Regular
4,2012-02-26,22283.85,0,55.97,4.15,220.73,8.76,2012,2,8,Regular
49,2011-04-24,3320.49,0,82.45,3.11,218.75,9.63,2011,4,16,Regular
9,2012-03-18,26419.44,0,70.53,3.27,211.27,9.12,2012,3,11,Regular
4,2013-09-01,14867.83,0,90.85,4.45,218.52,8.2,2013,9,35,Regular
7,2010-01-24,17461.54,0,68.28,2.53,226.93,5.95,2010,1,3,Regular
23,2011-06-05,19147.04,0,42.99,3.94,212.01,7.97,2011,6,22,Regular
2,2012-10-14,22037.09,0,87.58,4.4,228.89,7.17,2012,10,41,Regular
49,2010-10-17,23197.14,0,84.81,2.63,216.17,6.16,2010,10,41,Regular
24,2010-07-25,24464.2,0,98.06,4.23,210.29,9,2010,7,29,Regular
40,2012-09-23,24079.27,0,36.55,3.33,215.06,5.75,2012,9,38,Regular
31,2011-05-01,21264.64,0,71.39,4.26,211.39,8.15,2011,5,17,Regular
47,2013-06-30,22079.61,0,64.42,3.12,221.33,8.05,2013,6,26,Regular
31,2013-06-16,14546.23,0,76.96,4.47,216.33,6.52,2013,6,24,Regular
47,2010-04-18,16244.87,0,98.61,3.79,226.14,7.15,2010,4,15,Regular
40,2012-02-12,24477.3,1,67.26,3.75,224.65,5.58,2012,2,6,Holiday
48,2011-12-25,24186.05,0,78,4.11,219.37,5.13,2011,12,51,Regular
43,2012-01-15,23619,0,54.3,3.37,221.21,5.07,2012,1,2,Regular
34,2012-05-06,17427.92,0,50.93,3.02,222.18,5.87,2012,5,18,Regular
24,2013-02-03,24552.46,0,53.47,3.03,215.41,9.33,2013,2,5,Regular
49,2010-07-04,14193.78,0,32.7,3.16,212.79,7.61,2010,7,26,Regular
26,2010-03-28,25386.8,0,49.93,3.73,217.53,5.59,2010,3,12,Regular
16,2012-12-16,18695.65,0,42.11,4.18,211.9,9.53,2012,12,50,Regular
47,2011-05-22,28420.85,0,62.02,3.5,216.3,7.84,2011,5,20,Regular
13,2013-10-06,12392.79,0,62.26,3.31,221.05,5.14,2013,10,40,Regular
15,2011-08-21,28817.02,0,83.57,4.09,220.8,8.81,2011,8,33,Regular
27,2010-08-01,18192.68,0,65.16,3.08,212.41,7.37,2010,8,30,Regular
4,2010-01-17,18102.6,0,62.42,3.88,210.17,7.66,2010,1,2,Regular
16,2010-07-25,20974.19,0,46.21,2.71,211.78,8.07,2010,7,29,Regular
30,2012-11-04,16514.61,0,89.67,2.73,210.72,5.47,2012,11,44,Regular
44,2011-11-20,19638.35,0,36.37,3.79,218.01,9.74,2011,11,46,Regular
30,2012-07-22,16311.87,0,98.76,2.67,217.8,6.28,2012,7,29,Regular
36,2013-01-20,16494.68,0,63.33,2.81,214.83,8.11,2013,1,3,Regular
3,2013-03-31,22434.43,0,43.02,3.75,214.31,9.28,2013,3,13,Regular
22,2013-08-18,15492.17,0,54.8,3.38,217.93,6.66,2013,8,33,Regular
49,2013-01-20,16159.03,0,31.08,3.62,211.73,8.14,2013,1,3,Regular
22,2011-11-20,13136.04,0,41.66,4.45,214.29,9.94,2011,11,46,Regular
50,2011-08-21,17480.35,1,53.47,3.76,218.11,9.26,2011,8,33,Holiday
50,2013-03-10,26558.01,0,68.81,3.68,211.9,8.9,2013,3,10,Regular
49,2011-03-20,15770.33,0,39.06,3.26,226.82,7.2,2011,3,11,Regular
12,2012-04-01,16341.83,0,77.32,3.76,223.52,7.26,2012,4,13,Regular
21,2013-01-06,20969.61,1,89.1,2.53,217.66,7.43,2013,1,1,Holiday
4,2013-08-25,18146.02,0,70.06,3.61,213.01,8.45,2013,8,34,Regular
31,2012-03-04,31140.77,0,50.78,2.64,213.88,5.72,2012,3,9,Regular
44,2013-01-13,19187.36,0,38.5,2.94,212.4,9.31,2013,1,2,Regular
31,2011-08-28,21676.09,0,31.09,3.63,213.2,5.09,2011,8,34,Regular
23,2010-10-03,24718.84,0,81.23,3.84,218.45,5.85,2010,10,39,Regular
20,2013-01-27,24622.89,1,73.99,3.27,214.91,7.41,2013,1,4,Holiday
15,2013-08-25,21166.44,0,63.34,3.34,227.69,6.26,2013,8,34,Regular
23,2010-06-20,19194.36,0,37.14,3.5,229.22,6.83,2010,6,24,Regular
28,2013-02-17,30120.14,0,44.49,4.02,223.83,6.66,2013,2,7,Regular
16,2012-11-25,19501.2,0,87.06,2.54,226.18,6.34,2012,11,47,Regular
37,2011-10-23,17791.55,0,63.59,3.39,215.1,6.9,2011,10,42,Regular
21,2013-07-21,16770.76,0,97.4,2.53,223.3,7.53,2013,7,29,Regular
15,2013-03-10,11365.98,1,100,3.14,211.16,7.38,2013,3,10,Holiday
17,2010-11-14,24108.08,0,86.05,3.54,229.2,9.06,2010,11,45,Regular
50,2012-08-19,8259.66,0,48.07,2.66,223.4,6.54,2012,8,33,Regular
37,2010-08-08,19971.39,0,46.18,3.47,216.34,6.41,2010,8,31,Regular
13,2011-11-06,18975.7,0,47.75,4.35,225.46,7.52,2011,11,44,Regular
19,2013-02-17,31199.83,0,99.07,3.87,210.32,5.24,2013,2,7,Regular
30,2012-12-23,10841.74,0,53.47,4.06,217.52,5.56,2012,12,51,Regular
45,2012-09-30,15494.48,0,79.45,3.66,227.91,9.02,2012,9,39,Regular
18,2010-04-18,19319.52,0,97.13,4.29,215.26,7.47,2010,4,15,Regular
14,2010-05-02,19012.35,0,87.37,2.79,223.36,5.33,2010,5,17,Regular
36,2012-08-05,17252.28,0,71.83,3.4,217.2,7.2,2012,8,31,Regular
36,2011-06-05,19595.06,0,41.83,3.69,217.85,6.99,2011,6,22,Regular
20,2013-10-13,13702.19,0,42.25,4.25,224.92,6.23,2013,10,41,Regular
19,2010-01-03,21785.96,0,64.47,3.12,228.2,6.86,2010,1,53,Regular
45,2013-08-18,8392.57,0,96.64,2.5,213.33,5.94,2013,8,33,Regular
44,2012-05-20,19871.15,1,93.31,4.45,215.54,7.25,2012,5,20,Holiday
7,2010-09-19,16998.22,0,41.63,2.55,219.76,7.04,2010,9,37,Regular
44,2010-11-07,25081.44,0,50.14,2.8,222.28,8.04,2010,11,44,Regular
4,2013-07-21,28776.56,0,71.22,3.34,219.36,9.71,2013,7,29,Regular
34,2011-07-17,18344.74,0,63.42,3.49,226.11,5.93,2011,7,28,Regular
2,2012-06-17,26953.63,0,38.36,4.17,225.36,7.09,2012,6,24,Regular
5,2010-08-08,18419.42,0,55.85,3.4,218.1,7.81,2010,8,31,Regular
10,2012-08-05,15169.37,0,96.83,3.59,210.81,7.73,2012,8,31,Regular
32,2012-04-01,28729.52,0,96.6,2.9,213.89,8.31,2012,4,13,Regular
42,2010-10-03,22603.88,0,69.16,3.64,219.74,6.34,2010,10,39,Regular
41,2013-07-07,20022.19,0,74.47,3.2,228.55,8.17,2013,7,27,Regular
13,2013-08-25,23435.89,0,45.53,2.7,221.35,6.01,2013,8,34,Regular
39,2011-05-29,21371.08,0,81.94,4.39,220.61,5.63,2011,5,21,Regular
5,2012-02-12,19653.9,0,33.67,2.66,224.48,9.16,2012,2,6,Regular
10,2011-12-18,13367.83,0,45.45,3.86,213.05,7.37,2011,12,50,Regular
10,2011-12-18,18647.32,0,30.41,4.32,212.94,6.99,2011,12,50,Regular
38,2011-05-29,23116.28,0,57,2.86,216.91,9.64,2011,5,21,Regular
27,2013-02-17,19386.14,0,89.52,2.97,229.9,8.55,2013,2,7,Regular
21,2012-03-04,24511.63,1,98.78,3.35,227.52,8.39,2012,3,9,Holiday
8,2012-05-06,21918.28,0,76.74,3.09,223.6,5.97,2012,5,18,Regular
1,2011-01-30,15609.32,0,82.14,4.02,217.82,6.05,2011,1,4,Regular
28,2011-05-29,13404.14,0,48.39,3.18,221.09,7.42,2011,5,21,Regular
49,2011-07-31,19214.11,0,66.42,4.47,216.07,8.26,2011,7,30,Regular
39,2013-04-21,17378.86,0,81.56,4.22,223.49,6.98,2013,4,16,Regular
14,2011-07-03,21681.61,0,64.81,4.29,218.38,5.32,2011,7,26,Regular
21,2012-06-24,16409.31,0,36.2,2.63,212.4,8.42,2012,6,25,Regular
30,2011-10-09,16923.04,0,81.86,2.85,214.3,8.87,2011,10,40,Regular
21,2013-09-29,25265.35,0,45.37,2.84,222.17,9.72,2013,9,39,Regular
49,2010-12-12,20741.01,0,36.84,3.84,223.89,7.04,2010,12,49,Regular
9,2010-07-18,16486.36,0,63.46,2.52,211.92,6.29,2010,7,28,Regular
17,2011-07-17,20088.21,0,35.22,4.11,226.17,9.63,2011,7,28,Regular
5,2010-03-07,26894.56,0,74.06,3.59,226.49,8.58,2010,3,9,Regular
31,2012-12-16,21468.93,0,74.83,3.63,224.46,5.32,2012,12,50,Regular
40,2012-03-25,22964.75,0,47.97,3.57,223.67,7.9,2012,3,12,Regular
38,2012-09-23,16238.83,1,97.52,3.57,214.64,5.14,2012,9,38,Holiday
43,2011-02-20,25132.1,0,87.71,2.9,228.39,6.13,2011,2,7,Regular
19,2013-01-13,31590.51,0,37.67,3.07,215.37,5.35,2013,1,2,Regular
36,2012-11-04,16042.66,0,82.4,3.48,213.65,6.02,2012,11,44,Regular
50,2011-02-20,14090.53,0,54.72,3.86,222.77,7.45,2011,2,7,Regular
33,2011-02-06,20877.71,0,82.52,3.04,217.28,6.49,2011,2,5,Regular
13,2013-03-24,24377.53,0,86.06,4.11,228.66,5.44,2013,3,12,Regular
14,2013-04-28,19543.05,0,40.6,4.12,219.2,7.41,2013,4,17,Regular
33,2010-11-07,14733.97,0,76.33,3.05,213.27,8.54,2010,11,44,Regular
29,2012-05-13,19457.08,0,90.39,3.62,229.15,5.27,2012,5,19,Regular
43,2010-06-27,22990.46,0,52.64,3.2,220.31,9.41,2010,6,25,Regular
49,2011-12-11,17964.84,0,35.62,2.88,220.37,8.27,2011,12,49,Regular
36,2010-12-19,23036.28,0,31.91,4.11,217.72,7.6,2010,12,50,Regular
44,2013-02-17,25823.55,0,37.7,4.48,226.72,6.98,2013,2,7,Regular
10,2010-12-26,21201.15,0,30.29,3.63,215.75,6.97,2010,12,51,Regular
31,2010-12-19,19860.26,0,52.89,4.33,210.27,6.68,2010,12,50,Regular
6,2012-07-01,24146.72,1,50.95,3.78,219.95,5.58,2012,7,26,Holiday
1,2010-04-04,15719.5,0,37.72,3.63,228.52,5.4,2010,4,13,Regular
7,2013-05-19,15226.45,0,75.58,3.46,215.47,6.54,2013,5,20,Regular
27,2010-01-03,18667.14,1,99.43,2.97,215.33,8.34,2010,1,53,Holiday
21,2013-07-14,17540.6,0,93.06,2.67,224.76,6.44,2013,7,28,Regular
28,2012-10-07,15983.29,0,47.7,3.38,225.51,9.06,2012,10,40,Regular
16,2013-05-26,29152.34,0,83.9,3.62,218.71,6.9,2013,5,21,Regular
46,2010-04-04,30859.97,0,95.58,3.52,226.67,8.16,2010,4,13,Regular
23,2013-07-28,18231.47,0,93.45,3.89,213.44,7.16,2013,7,30,Regular
20,2011-07-17,20458.59,0,91.92,2.88,217.34,7.49,2011,7,28,Regular
38,2010-01-17,19060.79,0,85.05,3.21,218.09,6.25,2010,1,2,Regular
25,2011-11-13,25537.5,0,50.51,3.33,216.26,7.57,2011,11,45,Regular
28,2010-10-03,26528.23,1,35.85,2.87,214.35,5.55,2010,10,39,Holiday
5,2011-09-11,11113.68,0,64.15,4.31,216.76,6.93,2011,9,36,Regular
21,2012-05-20,22380.05,0,33.84,3.86,210.36,7.24,2012,5,20,Regular
18,2013-09-15,13465.89,1,99.89,2.68,224.07,8.52,2013,9,37,Holiday
47,2013-02-03,28791.36,0,55.08,3.93,223.68,7,2013,2,5,Regular
6,2011-10-23,22201.24,0,97.08,3.6,219,8.33,2011,10,42,Regular
29,2010-02-28,15883.25,0,84.12,3.55,216.46,5.87,2010,2,8,Regular
19,2011-10-16,18793.39,0,58.79,4.48,218.68,5.13,2011,10,41,Regular
33,2011-08-07,18555.11,0,38.28,3.74,228.73,7.53,2011,8,31,Regular
1,2010-05-23,22625.56,0,46.6,4.29,222.07,7.37,2010,5,20,Regular
45,2010-06-20,25209.56,0,77.11,4.33,224.63,8.35,2010,6,24,Regular
3,2011-12-11,14258.96,0,88.1,2.7,214.59,6.57,2011,12,49,Regular
42,2012-04-29,29193.77,0,98.56,2.52,211.9,5.15,2012,4,17,Regular
21,2013-04-14,28028.45,0,39.25,3.37,211.66,8.62,2013,4,15,Regular
35,2010-06-20,15623.38,0,40.92,4.04,219.44,9.71,2010,6,24,Regular
41,2012-08-12,20364.01,0,32.97,4.15,224.33,6.97,2012,8,32,Regular
40,2011-12-18,28554.04,0,48.23,4.07,225.48,8.06,2011,12,50,Regular
3,2013-08-18,26164.59,0,87.47,3.39,224.41,7.72,2013,8,33,Regular
25,2012-12-09,18316.28,0,43.88,4,228.26,7.83,2012,12,49,Regular
45,2011-01-30,24071.7,0,68.35,3.94,211.04,9.34,2011,1,4,Regular
38,2010-09-12,34985.99,0,61.25,3.13,227.11,8.68,2010,9,36,Regular
45,2010-04-18,20525.8,0,52.81,2.84,223.21,8.85,2010,4,15,Regular
20,2010-09-12,16836.76,0,73.28,3.74,213.51,5.45,2010,9,36,Regular
44,2011-06-12,20862.1,0,65.16,3.85,223.65,5.73,2011,6,23,Regular
45,2012-11-25,21232.76,0,53.43,3.64,220.24,8.32,2012,11,47,Regular
34,2010-06-27,17377.32,0,78.22,2.93,217.18,7.7,2010,6,25,Regular
21,2010-05-16,22208.13,0,49.6,3.05,214.96,8.87,2010,5,19,Regular
48,2012-08-12,13727.99,1,75.02,3.92,219.28,5.47,2012,8,32,Holiday
23,2011-12-18,16672.33,0,97.01,4.43,214.78,7.83,2011,12,50,Regular
6,2010-07-18,23791.22,0,81.03,4.39,211.66,7.43,2010,7,28,Regular
13,2010-08-01,11225.65,0,59.29,3.54,226.92,9.27,2010,8,30,Regular
49,2010-05-09,24515.84,0,82.33,4.27,221.86,5.94,2010,5,18,Regular
23,2012-10-28,9940.09,0,86.65,2.56,217.27,6.74,2012,10,43,Regular
9,2010-07-04,11343.38,1,52.81,4.22,218.93,5.75,2010,7,26,Holiday
17,2011-10-16,17505.11,0,79.36,3.45,227.3,7.26,2011,10,41,Regular
2,2011-08-14,21434.32,0,60.41,4.06,216.4,9.41,2011,8,32,Regular
19,2010-10-31,26626.32,0,87.3,2.51,217.6,8.35,2010,10,43,Regular
19,2013-02-10,20288.11,0,50.68,4.24,225.32,8.72,2013,2,6,Regular
7,2012-02-26,18767.23,0,95.64,3.69,214.01,5.47,2012,2,8,Regular
42,2013-10-20,22897.91,0,70.24,2.98,223.19,7.26,2013,10,42,Regular
42,2012-11-11,15645.51,0,54.73,3.19,218.69,9.19,2012,11,45,Regular
20,2011-05-29,20697.08,0,59.36,2.9,220,9.19,2011,5,21,Regular
9,2011-08-28,14002.77,0,54.35,3.35,225.74,9.94,2011,8,34,Regular
17,2012-09-23,20412.95,0,40.24,3.16,229.86,7.63,2012,9,38,Regular
27,2011-10-16,19350.82,0,34.79,3.57,226.63,5.01,2011,10,41,Regular
47,2011-11-13,15978.66,0,52.52,4.13,213.21,9.5,2011,11,45,Regular
2,2012-09-09,20825.2,0,62.11,4.46,214.49,9.78,2012,9,36,Regular
36,2012-07-08,20792.75,0,55.33,3,218.2,9.64,2012,7,27,Regular
19,2011-01-23,25877.27,0,30.97,2.71,224.38,8.86,2011,1,3,Regular
17,2012-11-18,11971.83,0,70.53,3.29,220.19,6.06,2012,11,46,Regular
5,2011-11-06,19619.76,0,40.14,2.79,228.04,5.7,2011,11,44,Regular
39,2011-11-13,16198.69,0,44.77,4.17,210.97,8.5,2011,11,45,Regular
18,2010-08-22,24348.81,0,38.45,3.5,215.17,5.7,2010,8,33,Regular
7,2011-11-27,23769.56,0,66.43,3.74,214.39,9.77,2011,11,47,Regular
17,2012-10-07,22539.4,0,36.66,2.8,224.88,7.23,2012,10,40,Regular
39,2012-12-23,16480.83,0,47.95,4,219.3,5.15,2012,12,51,Regular
36,2010-04-04,24427.35,0,61.62,4.45,210.3,5.75,2010,4,13,Regular
40,2013-02-03,12349.35,0,41.74,3.46,225.47,6.45,2013,2,5,Regular
45,2012-02-19,11323.45,0,61.24,4.42,217.24,8.52,2012,2,7,Regular
4,2011-06-05,13620.65,0,53.99,2.57,215.21,8.69,2011,6,22,Regular
38,2013-07-14,19832.63,0,90.24,2.57,213.65,6.07,2013,7,28,Regular
25,2011-11-06,23375.82,0,85.64,4.42,228.92,8.24,2011,11,44,Regular
5,2012-04-22,5119.84,0,99.5,3.9,228.84,5.16,2012,4,16,Regular
30,2011-01-16,26613.71,0,67.02,2.88,211.53,5.51,2011,1,2,Regular
12,2013-09-15,20655.56,0,70.28,3.23,214.66,7.68,2013,9,37,Regular
4,2012-03-25,12161.14,0,96.27,3.52,222.92,8.52,2012,3,12,Regular
24,2011-10-09,20504.73,0,57.97,3.91,223.41,9.57,2011,10,40,Regular
29,2010-09-12,25462.63,0,68.9,4.18,218.35,7.19,2010,9,36,Regular
9,2013-09-29,22997.21,0,56.54,2.67,221.37,5.6,2013,9,39,Regular
4,2010-06-27,25495.37,0,68.21,3.81,224.05,9.64,2010,6,25,Regular
24,2013-08-11,13168.77,0,35.65,3.45,229.01,7.19,2013,8,32,Regular
14,2011-04-10,17929.97,0,84.87,3.7,224.5,7.49,2011,4,14,Regular
5,2011-08-07,15376.54,0,98.97,3.52,212.21,9.27,2011,8,31,Regular
18,2013-06-09,28587.9,0,34.6,3.4,224.36,7.93,2013,6,23,Regular
42,2010-05-02,23196.81,0,86.07,2.91,211.35,6.51,2010,5,17,Regular
19,2013-06-16,34235.05,0,46.92,3.44,220.05,7.7,2013,6,24,Regular
12,2013-08-25,17661.95,0,43.83,2.88,220.54,8.12,2013,8,34,Regular
18,2013-06-16,16376.63,0,78.54,2.59,225.57,9.45,2013,6,24,Regular
17,2010-07-04,19285.87,0,33.09,3.25,210.23,6.17,2010,7,26,Regular
30,2010-08-01,26891.79,0,62.43,2.55,227.5,7.8,2010,8,30,Regular
24,2012-01-08,18169.4,0,30.1,3.63,223.28,9.6,2012,1,1,Regular
11,2012-06-17,20622.19,0,68.81,2.64,210.62,5.23,2012,6,24,Regular
35,2010-02-07,20483.45,0,62.35,3.38,213.2,5.97,2010,2,5,Regular
23,2010-03-14,20197.48,0,94.08,4.46,210.79,6.73,2010,3,10,Regular
17,2013-02-03,16738.01,0,80.42,2.52,225.32,8.39,2013,2,5,Regular
1,2013-08-25,19313.54,0,38.82,3.23,213.42,9.21,2013,8,34,Regular
15,2013-06-16,19099.49,0,54.82,3.85,210.91,6,2013,6,24,Regular
32,2010-05-02,19962.18,0,95.21,2.82,212.76,6.23,2010,5,17,Regular
9,2010-05-23,24717.58,0,80.77,3.62,221.19,9.12,2010,5,20,Regular
15,2010-05-09,28803.14,0,71.6,3.02,219.91,5.74,2010,5,18,Regular
28,2010-01-24,15797.83,0,69.14,2.95,214.93,6.31,2010,1,3,Regular
24,2011-06-19,18040.03,0,57.87,4.29,228.86,8.66,2011,6,24,Regular
35,2012-03-18,15874.94,0,70.96,2.91,227.1,5.83,2012,3,11,Regular
22,2012-12-30,20935.51,0,84.02,3.25,216.29,9.14,2012,12,52,Regular
27,2010-06-20,17308.25,0,38.93,2.84,219.49,7.45,2010,6,24,Regular
19,2013-07-07,21198.98,0,97.89,3.07,220.34,7.24,2013,7,27,Regular
45,2011-06-19,25518.13,1,46.76,3.09,225.12,5.68,2011,6,24,Holiday
12,2013-08-25,7370.84,0,61.34,3.15,218.56,8.4,2013,8,34,Regular
20,2012-12-16,22458.9,1,31.59,3.78,220.93,9.42,2012,12,50,Holiday
1,2013-08-04,17699.06,0,68.52,3.99,218.25,8.46,2013,8,31,Regular
21,2010-12-05,22302.11,0,56.73,3.52,225.26,6.58,2010,12,48,Regular
49,2011-03-27,15517.65,0,47.48,3.72,221.12,8.49,2011,3,12,Regular
45,2013-03-03,25981.3,0,98.99,4.13,226.56,7.55,2013,3,9,Regular
1,2011-07-31,24566.4,0,59.97,4.5,211.07,9.27,2011,7,30,Regular
10,2013-06-09,22841.76,0,59,3.41,228.09,7.3,2013,6,23,Regular
47,2010-01-03,23966.13,0,62.42,4.37,226.39,6.19,2010,1,53,Regular
32,2013-03-17,16271.9,0,38.13,3.48,226.37,5.51,2013,3,11,Regular
39,2011-07-17,16901.88,0,57.52,4.06,212.81,6.41,2011,7,28,Regular
22,2010-05-23,23762.18,0,53.55,3.65,215.27,7.82,2010,5,20,Regular
18,2011-08-21,16161.35,0,62.56,4.27,229.61,5.85,2011,8,33,Regular
48,2010-04-11,27228.18,0,89.96,3.4,229.01,5.2,2010,4,14,Regular
46,2010-12-12,18382.04,0,43.49,3.89,214.53,7.24,2010,12,49,Regular
32,2010-11-28,22509.47,0,72.54,3.43,218.66,6.74,2010,11,47,Regular
27,2013-01-20,30496.25,0,32.63,4.21,213.12,7.1,2013,1,3,Regular
28,2010-12-05,16468.88,0,52.18,4.49,215.25,7.27,2010,12,48,Regular
18,2013-09-29,20343.81,0,63.09,2.99,213.69,8.83,2013,9,39,Regular
39,2012-01-22,25270.92,0,35.2,3.45,211.62,9.8,2012,1,3,Regular
49,2010-11-07,24756.39,0,68.08,2.66,221.59,6.31,2010,11,44,Regular
29,2010-08-08,18360.92,0,51.72,2.78,214.82,9.71,2010,8,31,Regular
18,2012-07-08,17416.35,0,99.5,4.36,229.84,6.14,2012,7,27,Regular
44,2013-09-08,18834.32,0,74.17,3.59,220.31,8.77,2013,9,36,Regular
8,2011-11-06,27239.29,0,47.09,3.29,217.18,8.41,2011,11,44,Regular
31,2013-10-20,18604.47,0,37.19,3.84,228.26,5.26,2013,10,42,Regular
34,2013-09-08,20390.58,0,32.85,3.62,222.41,8.62,2013,9,36,Regular
7,2011-07-10,17866.07,0,36.35,3.08,212.54,9.51,2011,7,27,Regular
36,2012-10-14,23527.74,0,77.6,2.95,219.96,9.65,2012,10,41,Regular
18,2011-01-09,20777.63,0,89.85,3.68,218.82,8.43,2011,1,1,Regular
38,2012-06-03,14982.83,0,40.97,2.88,225.3,8.93,2012,6,22,Regular
9,2013-05-05,15155.88,0,58.15,2.78,223.88,5.36,2013,5,18,Regular
9,2012-07-22,10006.97,0,54.8,3.14,217.42,5.81,2012,7,29,Regular
46,2011-04-03,15843.39,0,75.12,4.22,219.39,6.31,2011,4,13,Regular
8,2012-08-12,23969.73,0,42.79,2.57,220.38,7.66,2012,8,32,Regular
35,2013-09-29,26618.8,0,96.73,4.17,218.45,6.93,2013,9,39,Regular
18,2012-01-29,23427.79,0,81,3.74,212.15,8.29,2012,1,4,Regular
5,2010-06-06,22773.16,0,96.86,2.58,228.11,7.23,2010,6,22,Regular
14,2012-01-15,19367.37,0,49.42,3.7,223.45,8.88,2012,1,2,Regular
28,2013-04-07,23874.57,0,71.14,3.35,219.39,8.57,2013,4,14,Regular
30,2010-12-19,21431.39,0,81.26,4.18,221.39,8.74,2010,12,50,Regular
4,2011-05-15,29022.24,0,79.77,4.31,214.26,9.14,2011,5,19,Regular
39,2011-12-18,19507.77,0,31.49,3.07,220.61,9.17,2011,12,50,Regular
20,2012-12-02,26715.04,0,99.88,4.07,224.92,8.9,2012,12,48,Regular
25,2011-07-10,24370.57,0,94.96,3.12,220.67,5.33,2011,7,27,Regular
28,2013-02-10,23677.22,0,38.38,3.09,219.61,8.12,2013,2,6,Regular
12,2012-10-07,9942.54,0,68.05,2.89,219.25,5.1,2012,10,40,Regular
2,2010-05-02,24645.95,0,52.02,3.86,225.23,8.72,2010,5,17,Regular
43,2012-12-16,19362.46,0,91.52,3.02,225.07,5.31,2012,12,50,Regular
14,2012-09-23,17780.37,0,78.83,3.43,225,9.92,2012,9,38,Regular
22,2011-07-17,12585.43,0,45.65,4.12,214.92,8.07,2011,7,28,Regular
31,2012-01-15,19972.06,0,32.37,4.08,222.36,5.91,2012,1,2,Regular
23,2011-04-24,20167.76,1,50.42,4.21,225.58,7.34,2011,4,16,Holiday
48,2011-07-10,13484.99,0,32.67,2.82,221.24,9.13,2011,7,27,Regular
20,2012-09-23,12633.6,0,39.89,3.67,225.58,5.9,2012,9,38,Regular
38,2010-10-17,22433.1,0,74.53,4.33,227.09,7.68,2010,10,41,Regular
4,2010-08-22,24358.53,0,82.16,2.58,213.48,5.02,2010,8,33,Regular
15,2010-11-28,20951.41,0,62.76,4.09,216.13,8.94,2010,11,47,Regular
24,2012-08-05,25754.17,0,72.02,2.99,222.03,5.97,2012,8,31,Regular
25,2012-08-19,19568.08,0,40.91,3.84,215.79,6.94,2012,8,33,Regular
1,2010-01-31,19728.24,1,52.18,3.93,228.83,7.65,2010,1,4,Holiday
7,2012-03-18,15414.86,0,79.9,4.35,213.88,5.72,2012,3,11,Regular
31,2013-05-12,12198.79,0,55.54,3.52,217.14,9.63,2013,5,19,Regular
12,2012-03-25,29273.31,1,54.42,4.2,229.89,7.34,2012,3,12,Holiday
42,2012-12-09,25656.5,0,43.58,2.59,213.78,6.16,2012,12,49,Regular
5,2012-01-22,13037.44,0,71.64,3.34,218.98,8.68,2012,1,3,Regular
44,2010-06-06,20778.76,0,86.67,3.38,216.28,9.47,2010,6,22,Regular
50,2011-03-06,19499.77,0,62.86,3.58,226.2,9.56,2011,3,9,Regular
42,2010-03-28,18630.04,0,38.09,3.46,216.08,7.16,2010,3,12,Regular
38,2012-08-12,17954.91,0,88.69,4.44,213.23,6.8,2012,8,32,Regular
12,2010-05-16,21906.35,0,35,2.66,228.66,9.65,2010,5,19,Regular
39,2011-10-02,24090.88,0,63.02,3.03,216.35,5.26,2011,10,39,Regular
18,2012-01-22,22011.96,0,48.28,4.44,224.83,8.75,2012,1,3,Regular
2,2013-07-14,19397.41,0,95.54,3.39,215.81,5.89,2013,7,28,Regular
10,2012-11-25,19213.87,0,81.63,3.64,213.57,7.33,2012,11,47,Regular
15,2012-01-22,24684.07,0,69.65,2.66,226.05,9.77,2012,1,3,Regular
30,2010-08-15,22317.22,1,76.74,3.07,211.11,7.91,2010,8,32,Holiday
44,2012-10-28,20363.45,0,67.29,2.58,216.64,7.62,2012,10,43,Regular
17,2013-08-04,19820.49,1,40.33,2.78,225.6,5.31,2013,8,31,Holiday
4,2013-05-12,21726.35,0,79.64,3.77,220.24,6.39,2013,5,19,Regular
7,2011-03-20,17658.26,0,64.49,4.03,223.79,5.02,2011,3,11,Regular
41,2010-07-25,24107.69,0,74.4,4.24,211.34,9.38,2010,7,29,Regular
31,2012-01-22,14620.71,1,33.16,3,225,8.22,2012,1,3,Holiday
39,2011-05-22,17942.72,0,39.94,3.17,213.44,5.59,2011,5,20,Regular
34,2012-01-29,23055.53,0,71.26,3.64,226.17,6.82,2012,1,4,Regular
6,2012-10-07,14335.59,0,62.16,2.67,221.28,9.06,2012,10,40,Regular
50,2011-11-27,12134.96,0,45.88,4.11,224.78,5.7,2011,11,47,Regular
38,2010-04-04,20315.39,1,46.85,3.47,214.26,6.15,2010,4,13,Holiday
45,2010-05-09,11517.71,0,74.22,4.43,217.91,7.71,2010,5,18,Regular
34,2011-05-08,13505.98,1,34.13,2.73,226.04,5.72,2011,5,18,Holiday
